time,sensor_id,port,axes_x,axes_y,axes_z,temperature
17:27.1,29,1,1168,-3760,-800,0
17:27.1,29,2,544,-1072,5424,0
17:27.1,30,1,0,0,0,0
17:27.1,31,1,0,0,0,0
17:27.1,30,2,-1904,658,3632,0
17:27.1,31,2,0,0,0,0
17:27.1,73,1,0,0,0,0
17:27.1,73,2,0,0,0,8738
17:27.1,105,1,9058,538,-11880,0
17:27.1,29,2,400,-272,4112,0
17:27.1,30,1,0,0,0,0
17:27.1,73,2,0,0,0,8737
17:27.1,105,1,8634,1228,-13378,0
17:27.1,29,1,1040,-3744,-864,0
17:27.1,31,1,0,0,0,0
17:27.1,30,2,-1408,850,4096,0
17:27.1,31,2,0,0,0,0
17:27.2,73,1,0,0,0,0
17:27.2,73,2,0,0,0,8738
17:27.2,105,1,10113,1929,-13795,0
17:27.2,29,1,1136,-4016,-896,0
17:27.2,29,2,304,-400,3776,0
17:27.2,29,1,1264,-3904,-960,0
17:27.2,29,2,416,-1040,3952,0
17:27.2,30,1,0,0,0,0
17:27.2,31,1,0,0,0,0
17:27.2,30,2,-1456,1762,4208,0
17:27.2,30,1,0,0,0,0
17:27.2,31,1,0,0,0,0
17:27.2,30,2,-976,1170,4064,0
17:27.2,31,2,0,0,0,0
17:27.2,73,1,0,0,0,0
17:27.2,29,1,864,-3872,-656,0
17:27.3,29,2,352,-656,3952,0
17:27.3,30,1,0,0,0,0
17:27.3,31,1,0,0,0,0
17:27.3,30,2,-1376,1122,3712,0
17:27.3,31,2,0,0,0,0
17:27.3,73,1,0,0,0,0
17:27.3,73,2,0,0,0,8737
17:27.3,105,1,9693,632,-13225,0
17:27.3,29,1,960,-3744,-480,0
17:27.3,29,2,656,-640,3712,0
17:27.3,30,1,0,0,0,0
17:27.3,31,1,0,0,0,0
17:27.3,30,2,-960,1426,4048,0
17:27.4,31,2,0,0,0,0
17:27.4,73,1,0,0,0,0
17:27.4,73,2,0,0,0,8735
17:27.4,105,1,9523,-562,-14191,0
17:27.4,29,1,1760,-3488,-672,0
17:27.4,29,2,336,-1632,4048,0
17:27.4,73,2,0,0,0,8734
17:27.4,29,2,592,-1824,3856,0
17:27.5,30,1,0,0,0,0
17:27.5,31,1,0,0,0,0
17:27.5,30,2,-960,1442,3440,0
17:27.5,31,1,0,0,0,0
17:27.5,30,2,-448,1698,4128,0
17:27.6,31,2,0,0,0,0
17:27.6,73,1,0,0,0,0
17:27.6,73,2,0,0,0,8736
17:27.6,105,1,11202,-3525,-11564,0
17:27.6,29,1,1872,-3728,-368,0
17:27.6,29,2,608,-1552,3920,0
17:27.6,30,1,0,0,0,0
17:27.6,31,1,0,0,0,0
17:27.6,30,2,-752,1730,3856,0
17:27.6,29,1,1808,-3696,-176,0
17:27.6,29,2,656,-1696,3680,0
17:27.6,30,1,0,0,0,0
17:27.6,31,1,0,0,0,0
17:27.6,30,2,-368,1570,3904,0
17:27.6,31,2,0,0,0,0
17:27.6,73,1,0,0,0,0
17:27.7,29,1,1760,-3648,-96,0
17:27.7,29,2,704,-1568,3216,0
17:27.7,30,1,0,0,0,0
17:27.7,31,1,0,0,0,0
17:27.7,30,2,-480,1650,3728,0
17:27.7,31,2,0,0,0,0
17:27.7,73,1,0,0,0,0
17:27.7,73,2,0,0,0,8738
17:27.7,105,1,11537,-3336,-10078,0
17:27.7,29,1,1792,-3712,-208,0
17:27.7,29,2,592,-1472,3888,0
17:27.7,30,1,0,0,0,0
17:27.7,31,1,0,0,0,0
17:27.7,30,2,-656,1634,3856,0
17:27.7,31,2,0,0,0,0
17:27.8,73,1,0,0,0,0
17:27.8,73,2,0,0,0,8738
17:27.8,105,1,11315,-2715,-11565,0
17:27.8,29,1,1776,-3632,-272,0
17:27.8,29,2,544,-1520,3536,0
17:27.8,30,1,0,0,0,0
17:27.9,31,1,0,0,0,0
17:27.9,30,2,-432,1586,3968,0
17:27.9,31,2,0,0,0,0
17:27.9,73,1,0,0,0,0
17:27.9,73,2,0,0,0,8739
17:27.9,105,1,10878,-2599,-10275,0
17:27.9,29,1,1744,-3472,-208,0
17:27.9,29,2,640,-1488,3376,0
17:27.9,30,1,0,0,0,0
17:27.9,31,1,0,0,0,0
17:27.9,30,2,-544,1522,3856,0
17:28.0,31,2,0,0,0,0
17:28.0,73,1,0,0,0,0
17:28.0,73,2,0,0,0,8739
17:28.0,105,1,11053,-1980,-10222,0
17:28.0,29,1,1712,-3696,-144,0
17:28.0,29,2,672,-1488,3888,0
17:28.0,30,1,0,0,0,0
17:28.0,31,2,0,0,0,0
17:28.0,73,1,0,0,0,0
17:28.0,73,2,0,0,0,8732
17:28.0,105,1,9822,-3319,-10804,0
17:28.0,29,1,1792,-3280,-336,0
17:28.0,29,2,544,-1520,3376,0
17:28.0,30,1,0,0,0,0
17:28.0,31,1,0,0,0,0
17:28.0,30,2,-560,1506,3504,0
17:28.0,31,2,0,0,0,0
17:28.0,73,1,0,0,0,0
17:28.1,73,2,0,0,0,8732
17:28.1,105,1,9885,-1791,-11118,0
17:28.1,29,1,1584,-3328,-352,0
17:28.1,29,2,672,-1504,3632,0
17:28.1,30,1,0,0,0,0
17:28.1,31,1,0,0,0,0
17:28.1,30,2,-608,1538,3872,0
17:28.2,31,2,0,0,0,0
17:28.2,73,1,0,0,0,0
17:28.2,73,2,0,0,0,8733
17:28.2,105,1,8824,-2435,-11767,0
17:28.2,29,1,1408,-3312,-560,0
17:28.2,29,2,464,-1120,3312,0
17:28.2,30,1,0,0,0,0
17:28.2,31,1,0,0,0,0
17:28.2,30,2,-960,1314,2928,0
17:28.2,31,2,0,0,0,0
17:28.2,73,1,0,0,0,0
17:28.2,73,2,0,0,0,8736
17:28.2,105,1,8994,-1696,-11994,0
17:28.2,29,1,1648,-3328,-592,0
17:28.2,29,2,496,-1248,3136,0
17:28.2,30,1,0,0,0,0
17:28.3,31,1,0,0,0,0
17:28.3,30,2,-800,1810,3856,0
17:28.3,31,2,0,0,0,0
17:28.3,73,1,0,0,0,0
17:28.3,73,2,0,0,0,8736
17:28.3,105,1,11840,-3213,-10871,0
17:28.3,29,1,2000,-3920,-304,0
17:28.3,29,2,800,-1408,4032,0
17:28.3,30,1,0,0,0,0
17:28.3,31,1,0,0,0,0
17:28.3,30,2,-848,1554,4368,0
17:28.3,31,2,0,0,0,0
17:28.3,73,1,0,0,0,0
17:28.3,73,2,0,0,0,8734
17:28.4,105,1,10811,-682,-9083,0
17:28.4,29,1,1392,-3936,-432,0
17:28.4,29,2,832,-816,3936,0
17:28.4,30,1,0,0,0,0
17:28.4,31,1,0,0,0,0
17:28.4,30,2,-1216,962,3840,0
17:28.4,31,2,0,0,0,0
17:28.5,73,1,0,0,0,0
17:28.5,73,2,0,0,0,8734
17:28.5,105,1,10863,589,-15800,0
17:28.5,29,1,1456,-3984,-432,0
17:28.5,29,2,608,-1072,3680,0
17:28.5,30,1,0,0,0,0
17:28.5,31,1,0,0,0,0
17:28.6,30,2,-976,1538,3872,0
17:28.6,31,2,0,0,0,0
17:28.6,73,1,0,0,0,0
17:28.6,73,2,0,0,0,8734
17:28.6,105,1,9979,103,-10198,0
17:28.6,29,1,1696,-3472,-304,0
17:28.6,30,2,-1760,1538,3776,0
17:28.6,31,2,0,0,0,0
17:28.6,73,1,0,0,0,0
17:28.6,73,2,0,0,0,8735
17:28.6,105,1,7667,-118,-14118,0
17:28.6,30,2,-1712,1730,3296,0
17:28.6,31,2,0,0,0,0
17:28.6,73,1,0,0,0,0
17:28.6,73,2,0,0,0,8738
17:28.7,105,1,5732,-182,-14135,0
17:28.7,29,1,1440,-3648,-1744,0
17:28.7,29,2,-592,-688,4096,0
17:28.7,30,1,0,0,0,0
17:28.7,31,1,0,0,0,0
17:28.7,30,2,-2048,1730,3584,0
17:28.7,31,2,0,0,0,0
17:28.7,73,1,0,0,0,0
17:28.7,73,2,0,0,0,8737
17:28.7,105,1,2774,-3360,-14192,0
17:28.7,29,1,1120,-3040,-2192,0
17:28.7,29,2,-720,-336,4176,0
17:28.7,30,1,0,0,0,0
17:28.7,31,1,0,0,0,0
17:28.7,30,2,-1680,1410,2784,0
17:28.8,31,2,0,0,0,0
17:28.8,73,1,0,0,0,0
17:28.8,73,2,0,0,0,8737
17:28.8,105,1,4029,39,-14927,0
17:28.8,29,1,1408,-3168,-2192,0
17:28.8,29,2,-112,-864,3232,0
17:28.8,30,1,0,0,0,0
17:28.9,31,1,0,0,0,0
17:28.9,30,2,-2048,1778,3168,0
17:28.9,31,2,0,0,0,0
17:28.9,73,1,0,0,0,0
17:28.9,73,2,0,0,0,8737
17:28.9,105,1,5722,-327,-15201,0
17:28.9,29,1,1920,-3872,-2016,0
17:28.9,29,2,-464,-800,4176,0
17:28.9,30,1,0,0,0,0
17:28.9,31,1,0,0,0,0
17:28.9,30,2,-2096,2322,3808,0
17:28.9,29,2,-656,-624,3984,0
17:29.0,30,1,0,0,0,0
17:29.0,31,1,0,0,0,0
17:29.0,30,2,-2224,1890,3488,0
17:29.0,31,2,0,0,0,0
17:29.0,73,1,0,0,0,0
17:29.0,73,2,0,0,0,8734
17:29.0,105,1,5520,972,-16014,0
17:29.0,29,1,1120,-3952,-2160,0
17:29.0,29,2,-704,-224,4032,0
17:29.0,30,1,0,0,0,0
17:29.0,31,1,0,0,0,0
17:29.0,30,2,-2352,1794,3872,0
17:29.0,31,2,0,0,0,0
17:29.0,73,1,0,0,0,0
17:29.0,73,2,0,0,0,8734
17:29.0,105,1,4025,-554,-14755,0
17:29.0,29,1,1328,-3296,-2400,0
17:29.0,29,2,-304,-304,4176,0
17:29.1,30,1,0,0,0,0
17:29.1,31,1,0,0,0,0
17:29.1,30,2,-2096,1538,2640,0
17:29.1,31,2,0,0,0,0
17:29.1,73,1,0,0,0,0
17:29.1,73,2,0,0,0,8737
17:29.1,105,1,1610,-195,-14956,0
17:29.1,29,1,976,-2720,-2064,0
17:29.1,29,2,-480,-80,4208,0
17:29.1,30,1,0,0,0,0
17:29.1,31,1,0,0,0,0
17:29.1,30,2,-2288,1218,3104,0
17:29.1,31,2,0,0,0,0
17:29.1,73,1,0,0,0,0
17:29.2,73,2,0,0,0,8737
17:29.2,105,1,2690,222,-14008,0
17:29.2,29,1,960,-3184,-2304,0
17:29.2,31,2,0,0,0,0
17:29.2,73,1,0,0,0,0
17:29.2,73,2,0,0,0,8736
17:29.2,105,1,-1101,-250,-16581,0
17:29.2,29,1,1200,-2432,-2288,0
17:29.3,29,2,-944,-256,3808,0
17:29.3,30,1,0,0,0,0
17:29.3,31,1,0,0,0,0
17:29.3,30,2,-2240,1698,2160,0
17:29.3,31,2,0,0,0,0
17:29.3,73,1,0,0,0,0
17:29.3,73,2,0,0,0,8737
17:29.3,105,1,-696,-1622,-15159,0
17:29.3,29,1,1296,-2384,-2528,0
17:29.3,29,2,-784,-272,3984,0
17:29.3,30,1,0,0,0,0
17:29.3,31,1,0,0,0,0
17:29.3,30,2,-2304,1714,2416,0
17:29.3,31,2,0,0,0,0
17:29.3,73,1,0,0,0,0
17:29.3,73,2,0,0,0,8736
17:29.4,105,1,5882,-11,-13895,0
17:29.4,29,1,1872,-3728,-1856,0
17:29.4,29,2,-576,-1040,3920,0
17:29.4,30,1,0,0,0,0
17:29.4,31,1,0,0,0,0
17:29.5,30,2,-2096,1906,3376,0
17:29.5,31,2,0,0,0,0
17:29.5,73,1,0,0,0,0
17:29.5,73,2,0,0,0,8737
17:29.5,31,2,0,0,0,0
17:29.5,73,1,0,0,0,0
17:29.5,73,2,0,0,0,8737
17:29.5,105,1,781,23,-16904,0
17:29.5,29,1,864,-3072,-2256,0
17:29.6,29,2,-1472,-256,4000,0
17:29.6,29,1,1552,-2592,-2096,0
17:29.6,29,2,-1104,-1040,3680,0
17:29.6,30,1,0,0,0,0
17:29.6,73,1,0,0,0,0
17:29.6,30,1,0,0,0,0
17:29.6,31,1,0,0,0,0
17:29.6,30,2,-400,1666,4160,0
17:29.6,31,2,0,0,0,0
17:29.6,73,1,0,0,0,0
17:29.6,73,2,0,0,0,8739
17:29.6,105,1,13737,-959,-8578,0
17:29.7,29,1,1984,-4064,80,0
17:29.7,29,2,1232,-1296,3632,0
17:29.7,30,1,0,0,0,0
17:29.7,31,1,0,0,0,0
17:29.7,30,2,-320,962,4416,0
17:29.7,31,2,0,0,0,0
17:29.7,73,1,0,0,0,0
17:29.7,73,2,0,0,0,8739
17:29.7,105,1,12244,-529,-10319,0
17:29.8,29,1,1744,-3808,208,0
17:29.8,29,2,704,-1536,3360,0
17:29.8,30,1,0,0,0,0
17:29.8,31,1,0,0,0,0
17:29.8,30,2,-224,1554,4016,0
17:29.8,31,2,0,0,0,0
17:29.8,73,1,0,0,0,0
17:29.8,73,2,0,0,0,8732
17:29.8,105,1,12452,-23,-11555,0
17:29.8,29,1,1840,-3904,336,0
17:29.8,29,2,816,-1888,3472,0
17:29.8,30,1,0,0,0,0
17:29.8,31,1,0,0,0,0
17:29.8,30,2,-432,1618,4256,0
17:29.8,31,2,0,0,0,0
17:29.8,73,1,0,0,0,0
17:29.9,73,2,0,0,0,8732
17:29.9,105,1,11336,-2488,-10224,0
17:29.9,73,2,0,0,0,8736
17:29.9,105,1,12870,543,-8302,0
17:29.9,29,1,1728,-3760,-32,0
17:29.9,29,2,1328,-1040,3232,0
17:29.9,30,1,0,0,0,0
17:29.9,31,1,0,0,0,0
17:29.9,30,2,-320,1010,3744,0
17:29.9,31,2,0,0,0,0
17:29.9,30,1,0,0,0,0
17:29.9,31,1,0,0,0,0
17:29.9,30,2,-1168,1506,3104,0
17:30.0,31,2,0,0,0,0
17:30.0,73,1,0,0,0,0
17:30.0,73,2,0,0,0,8736
17:30.1,105,1,3837,-835,-14857,0
17:30.1,29,1,1408,-3232,-1648,0
17:30.1,29,2,-368,-448,4112,0
17:30.1,30,1,0,0,0,0
17:30.1,31,1,0,0,0,0
17:30.1,30,2,-1968,1282,3584,0
17:30.1,31,2,0,0,0,0
17:30.1,73,1,0,0,0,0
17:30.1,73,2,0,0,0,8736
17:30.1,105,1,4058,-396,-16254,0
17:30.1,29,1,1040,-3376,-1728,0
17:30.1,29,2,-320,-640,4432,0
17:30.1,30,1,0,0,0,0
17:30.2,31,1,0,0,0,0
17:30.2,30,2,-1728,1250,3504,0
17:30.2,31,2,0,0,0,0
17:30.2,73,1,0,0,0,0
17:30.2,73,2,0,0,0,8737
17:30.2,105,1,3831,479,-16346,0
17:30.2,29,1,1104,-3376,-1616,0
17:30.2,29,2,688,-416,4096,0
17:30.2,30,1,0,0,0,0
17:30.2,31,1,0,0,0,0
17:30.2,30,2,-1680,1138,3520,0
17:30.2,31,2,0,0,0,0
17:30.2,73,1,0,0,0,0
17:30.2,73,2,0,0,0,8737
17:30.2,105,1,4649,1308,-16170,0
17:30.3,29,1,1104,-3312,-1472,0
17:30.3,29,2,208,-480,4240,0
17:30.4,30,1,0,0,0,0
17:30.4,31,1,0,0,0,0
17:30.4,30,2,-1808,1026,3376,0
17:30.4,31,2,0,0,0,0
17:30.4,73,1,0,0,0,0
17:30.4,73,2,0,0,0,8737
17:30.4,105,1,4586,-1073,-14487,0
17:30.4,29,1,1296,-3472,-1664,0
17:30.4,105,1,7227,-2158,-15330,0
17:30.4,29,1,2032,-4064,-624,0
17:30.5,29,2,96,-1712,3920,0
17:30.5,30,1,0,0,0,0
17:30.5,31,1,0,0,0,0
17:30.5,30,2,-976,1970,4224,0
17:30.5,31,2,0,0,0,0
17:30.5,73,1,0,0,0,0
17:30.5,73,2,0,0,0,8739
17:30.5,105,1,11924,-817,-8972,0
17:30.5,29,1,1280,-3952,16,0
17:30.5,29,2,624,-1376,3024,0
17:30.5,30,1,0,0,0,0
17:30.5,31,1,0,0,0,0
17:30.5,30,2,-128,1810,4320,0
17:30.5,31,2,0,0,0,0
17:30.5,73,1,0,0,0,0
17:30.5,73,2,0,0,0,8734
17:30.5,105,1,11722,-141,-10005,0
17:30.5,29,1,1792,-3328,16,0
17:30.6,29,2,528,-2448,3536,0
17:30.6,30,1,0,0,0,0
17:30.6,31,1,0,0,0,0
17:30.6,30,1,0,0,0,0
17:30.6,31,1,0,0,0,0
17:30.6,30,2,-448,2002,3840,0
17:30.7,31,2,0,0,0,0
17:30.7,73,1,0,0,0,0
17:30.7,73,2,0,0,0,8735
17:30.7,30,1,0,0,0,0
17:30.7,31,1,0,0,0,0
17:30.7,30,2,-352,1730,4288,0
17:30.7,31,2,0,0,0,0
17:30.7,73,1,0,0,0,0
17:30.7,73,2,0,0,0,8736
17:30.7,105,1,11529,-2237,-11736,0
17:30.7,29,1,1872,-3744,64,0
17:30.7,31,2,0,0,0,0
17:30.8,73,1,0,0,0,0
17:30.8,73,2,0,0,0,8735
17:30.8,105,1,10180,-784,-11205,0
17:30.8,29,1,1264,-3776,-368,0
17:30.8,29,2,464,-480,3680,0
17:30.8,30,1,0,0,0,0
17:30.8,31,1,0,0,0,0
17:30.8,30,2,-1136,754,3472,0
17:30.8,31,2,0,0,0,0
17:30.8,73,1,0,0,0,0
17:30.8,73,2,0,0,0,8737
17:30.8,105,1,11608,-1313,-11465,0
17:30.8,73,2,0,0,0,8734
17:30.8,105,1,9298,-2500,-10410,0
17:30.8,29,1,1920,-3648,-688,0
17:30.9,29,2,-112,-1520,3216,0
17:30.9,30,1,0,0,0,0
17:30.9,31,1,0,0,0,0
17:30.9,30,2,-1024,1794,3520,0
17:30.9,31,2,0,0,0,0
17:30.9,73,1,0,0,0,0
17:30.9,73,2,0,0,0,8736
17:30.9,105,1,10137,-4057,-12378,0
17:31.0,29,1,1856,-3680,-656,0
17:31.0,29,2,432,-1200,3648,0
17:31.0,30,1,0,0,0,0
17:31.0,31,1,0,0,0,0
17:31.0,30,2,-880,1442,3648,0
17:31.0,31,2,0,0,0,0
17:31.0,73,1,0,0,0,0
17:31.1,73,2,0,0,0,8736
17:31.1,105,1,8396,-4240,-12189,0
17:31.1,29,1,2064,-3648,-704,0
17:31.1,29,2,176,-1232,3840,0
17:31.1,30,1,0,0,0,0
17:31.1,31,1,0,0,0,0
17:31.1,30,2,-1472,1874,3888,0
17:31.1,31,2,0,0,0,0
17:31.1,73,1,0,0,0,0
17:31.1,73,2,0,0,0,8736
17:31.1,105,1,7316,-332,-14135,0
17:31.1,29,1,1360,-3520,-1168,0
17:31.1,29,2,-208,-1168,3824,0
17:31.1,30,1,0,0,0,0
17:31.1,31,1,0,0,0,0
17:31.2,30,2,-1936,1938,3376,0
17:31.2,31,2,0,0,0,0
17:31.2,73,1,0,0,0,0
17:31.2,73,2,0,0,0,8736
17:31.2,30,1,0,0,0,0
17:31.2,31,1,0,0,0,0
17:31.2,30,2,-2096,1346,3024,0
17:31.2,31,1,0,0,0,0
17:31.2,30,2,-2192,1874,3440,0
17:31.3,31,2,0,0,0,0
17:31.3,73,1,0,0,0,0
17:31.3,73,2,0,0,0,8732
17:31.3,105,1,3681,-576,-16300,0
17:31.3,29,1,1424,-3312,-2096,0
17:31.3,30,1,0,0,0,0
17:31.3,31,1,0,0,0,0
17:31.3,30,2,-2256,1778,3312,0
17:31.4,31,2,0,0,0,0
17:31.4,73,1,0,0,0,0
17:31.4,73,2,0,0,0,8732
17:31.4,105,1,3138,-201,-16631,0
17:31.4,29,1,1072,-3264,-2176,0
17:31.4,29,2,-848,-288,4016,0
17:31.4,30,1,0,0,0,0
17:31.4,31,1,0,0,0,0
17:31.4,30,2,-2512,1602,3504,0
17:31.5,31,2,0,0,0,0
17:31.5,73,1,0,0,0,0
17:31.5,73,2,0,0,0,8732
17:31.5,30,1,0,0,0,0
17:31.5,31,1,0,0,0,0
17:31.5,30,2,-2096,2034,3040,0
17:31.5,31,2,0,0,0,0
17:31.5,73,1,0,0,0,0
17:31.5,73,2,0,0,0,8735
17:31.5,30,2,-2256,1618,3248,0
17:31.6,31,2,0,0,0,0
17:31.6,29,2,-432,-416,3984,0
17:31.6,30,1,0,0,0,0
17:31.6,31,1,0,0,0,0
17:31.6,30,2,-1904,1346,2992,0
17:31.6,31,2,0,0,0,0
17:31.6,73,1,0,0,0,0
17:31.6,30,2,-1936,1618,3776,0
17:31.6,31,2,0,0,0,0
17:31.6,73,1,0,0,0,0
17:31.6,73,2,0,0,0,8735
17:31.6,105,1,7484,1512,-14591,0
17:31.7,29,1,1280,-4192,-1200,0
17:31.7,29,2,336,-528,3936,0
17:31.7,30,1,0,0,0,0
17:31.7,31,1,0,0,0,0
17:31.7,30,2,-2032,1634,3920,0
17:31.7,31,2,0,0,0,0
17:31.7,73,1,0,0,0,0
17:31.7,73,2,0,0,0,8735
17:31.7,105,1,8433,2928,-12612,0
17:31.7,29,1,1120,-3968,-1168,0
17:31.7,29,2,144,-528,3760,0
17:31.7,30,1,0,0,0,0
17:31.7,31,1,0,0,0,0
17:31.7,30,2,-1952,1538,3536,0
17:31.7,31,2,0,0,0,0
17:31.8,73,1,0,0,0,0
17:31.8,73,2,0,0,0,8735
17:31.8,105,1,8840,-227,-12950,0
17:31.8,29,1,1568,-3728,-976,0
17:31.8,29,2,96,-688,3456,0
17:31.9,30,1,0,0,0,0
17:31.9,31,1,0,0,0,0
17:31.9,30,2,-1168,1170,3456,0
17:31.9,31,2,0,0,0,0
17:31.9,31,1,0,0,0,0
17:31.9,30,2,-1168,1218,3600,0
17:31.9,31,2,0,0,0,0
17:31.9,73,1,0,0,0,0
17:31.9,31,2,0,0,0,0
17:31.9,73,1,0,0,0,0
17:31.9,73,2,0,0,0,8737
17:31.9,105,1,10843,-1215,-11532,0
17:31.9,29,1,1888,-3776,-496,0
17:31.9,29,2,448,-1152,4144,0
17:32.0,30,1,0,0,0,0
17:32.0,31,1,0,0,0,0
17:32.0,30,2,-1200,1778,4464,0
17:32.0,31,2,0,0,0,0
17:32.0,73,1,0,0,0,0
17:32.0,73,2,0,0,0,8737
17:32.0,105,1,11287,-267,-12047,0
17:32.0,29,1,1504,-4048,-576,0
17:32.0,29,2,592,-1056,3680,0
17:32.0,30,1,0,0,0,0
17:32.0,31,1,0,0,0,0
17:32.0,30,2,-944,1266,4080,0
17:32.0,31,2,0,0,0,0
17:32.0,73,1,0,0,0,0
17:32.0,73,2,0,0,0,8734
17:32.0,105,1,11740,-712,-12113,0
17:32.0,29,1,1392,-4032,-224,0
17:32.0,29,2,768,-784,3760,0
17:32.1,30,1,0,0,0,0
17:32.1,31,1,0,0,0,0
17:32.1,30,2,-944,1074,3872,0
17:32.1,31,2,0,0,0,0
17:32.1,73,1,0,0,0,0
17:32.1,73,2,0,0,0,8734
17:32.1,31,2,0,0,0,0
17:32.1,73,1,0,0,0,0
17:32.2,73,2,0,0,0,8735
17:32.2,105,1,9461,-3116,-11468,0
17:32.2,29,1,1584,-3424,-352,0
17:32.2,29,2,528,-1200,3392,0
17:32.2,30,1,0,0,0,0
17:32.2,31,2,0,0,0,0
17:32.2,73,1,0,0,0,0
17:32.2,73,2,0,0,0,8738
17:32.2,105,1,8941,-1000,-12168,0
17:32.2,29,1,1344,-3440,-640,0
17:32.2,29,2,576,-1120,3568,0
17:32.2,30,1,0,0,0,0
17:32.2,31,1,0,0,0,0
17:32.2,30,2,-832,1426,3648,0
17:32.3,31,2,0,0,0,0
17:32.3,73,1,0,0,0,0
17:32.3,73,2,0,0,0,8738
17:32.3,105,1,9720,-1242,-12381,0
17:32.3,29,1,1920,-3632,-432,0
17:32.3,29,2,688,-1152,3952,0
17:32.3,30,1,0,0,0,0
17:32.3,31,1,0,0,0,0
17:32.3,30,2,-832,1490,3920,0
17:32.3,31,2,0,0,0,0
17:32.3,73,1,0,0,0,0
17:32.3,73,2,0,0,0,8737
17:32.3,105,1,10041,-1598,-13100,0
17:32.4,29,1,1424,-3744,-400,0
17:32.4,29,2,640,-1088,3488,0
17:32.4,31,2,0,0,0,0
17:32.4,73,1,0,0,0,0
17:32.4,73,2,0,0,0,8736
17:32.4,105,1,10489,-249,-12454,0
17:32.4,29,1,1664,-3792,-480,0
17:32.4,29,2,800,-1136,4432,0
17:32.4,30,1,0,0,0,0
17:32.5,31,1,0,0,0,0
17:32.5,30,2,-640,1186,3616,0
17:32.5,31,2,0,0,0,0
17:32.5,73,1,0,0,0,0
17:32.5,73,2,0,0,0,8736
17:32.5,105,1,9655,5,-12200,0
17:32.5,29,1,1168,-3808,-240,0
17:32.5,29,2,1040,-1360,3552,0
17:32.6,31,1,0,0,0,0
17:32.6,30,2,-1040,1202,3664,0
17:32.6,31,2,0,0,0,0
17:32.6,73,1,0,0,0,0
17:32.6,73,2,0,0,0,8735
17:32.6,105,1,9608,-715,-12145,0
17:32.6,29,1,1120,-3984,-592,0
17:32.7,29,2,-64,-448,3904,0
17:32.7,30,1,0,0,0,0
17:32.7,31,1,0,0,0,0
17:32.7,30,2,-1040,866,3872,0
17:32.7,31,2,0,0,0,0
17:32.7,105,1,7566,129,-13876,0
17:32.7,29,1,1008,-3760,-512,0
17:32.7,29,2,688,-704,4384,0
17:32.7,30,1,0,0,0,0
17:32.7,31,1,0,0,0,0
17:32.7,30,2,-1136,818,3968,0
17:32.7,30,1,0,0,0,0
17:32.7,31,1,0,0,0,0
17:32.7,30,2,-1072,1122,3968,0
17:32.7,31,2,0,0,0,0
17:32.7,73,1,0,0,0,0
17:32.8,73,2,0,0,0,8735
17:32.8,105,1,8957,893,-12788,0
17:32.8,29,1,1056,-3744,-464,0
17:32.8,29,2,432,-832,3952,0
17:32.9,30,1,0,0,0,0
17:32.9,31,1,0,0,0,0
17:32.9,30,2,-1296,1106,3808,0
17:32.9,31,2,0,0,0,0
17:32.9,73,1,0,0,0,0
17:32.9,73,2,0,0,0,8735
17:32.9,105,1,8145,422,-12895,0
17:32.9,29,1,1280,-3712,-624,0
17:33.0,29,2,416,-816,3920,0
17:33.0,30,1,0,0,0,0
17:33.0,31,1,0,0,0,0
17:33.0,30,2,-1056,1010,3776,0
17:33.0,73,1,0,0,0,0
17:33.0,73,2,0,0,0,8738
17:33.0,105,1,9069,350,-12940,0
17:33.0,29,1,1120,-3840,-512,0
17:33.0,29,2,560,-832,3664,0
17:33.0,31,1,0,0,0,0
17:33.0,30,2,-1232,1186,3904,0
17:33.0,31,2,0,0,0,0
17:33.0,73,1,0,0,0,0
17:33.0,73,2,0,0,0,8738
17:33.0,105,1,8680,377,-13679,0
17:33.0,29,1,1216,-3904,-816,0
17:33.0,29,2,272,-704,3936,0
17:33.1,30,1,0,0,0,0
17:33.1,31,1,0,0,0,0
17:33.2,30,2,-1248,1042,3968,0
17:33.2,31,2,0,0,0,0
17:33.2,73,1,0,0,0,0
17:33.2,73,2,0,0,0,8736
17:33.2,105,1,8773,-480,-12863,0
17:33.2,29,1,1232,-3712,-656,0
17:33.2,29,2,528,-672,3776,0
17:33.2,30,1,0,0,0,0
17:33.2,31,1,0,0,0,0
17:33.2,30,2,-1264,1122,3744,0
17:33.2,31,2,0,0,0,0
17:33.2,73,1,0,0,0,0
17:33.3,73,2,0,0,0,8736
17:33.3,105,1,8442,99,-12843,0
17:33.3,29,1,1168,-3760,-960,0
17:33.3,29,2,352,-736,3712,0
17:33.3,30,1,0,0,0,0
17:33.3,31,1,0,0,0,0
17:33.3,30,2,-1376,1090,3888,0
17:33.3,31,2,0,0,0,0
17:33.3,73,1,0,0,0,0
17:33.3,73,2,0,0,0,8734
17:33.3,105,1,8645,54,-13752,0
17:33.3,29,1,1152,-3808,-912,0
17:33.3,29,2,288,-720,3840,0
17:33.3,30,1,0,0,0,0
17:33.3,31,1,0,0,0,0
17:33.3,30,2,-1232,1090,3904,0
17:33.4,31,2,0,0,0,0
17:33.4,73,1,0,0,0,0
17:33.4,31,1,0,0,0,0
17:33.4,30,2,-1328,994,3776,0
17:33.4,31,2,0,0,0,0
17:33.4,73,1,0,0,0,0
