time,sensor_id,port,x,y,z,temperature
2020-10-13 12:12:07.536543,105.0,1.0,9206.0,3311.0,-12459,0.0
2020-10-13 12:12:07.598758,105.0,1.0,9131.0,3418.0,-12987,0.0
2020-10-13 12:12:07.630001,105.0,1.0,8903.0,3197.0,-12977,0.0
2020-10-13 12:12:07.817649,105.0,1.0,8777.0,3516.0,-12686,0.0
2020-10-13 12:12:07.895563,105.0,1.0,8702.0,3299.0,-12697,0.0
2020-10-13 12:12:08.020814,105.0,1.0,8747.0,3317.0,-13016,0.0
2020-10-13 12:12:08.098646,105.0,1.0,8751.0,3518.0,-13036,0.0
2020-10-13 12:12:08.177019,105.0,1.0,8717.0,3376.0,-12983,0.0
2020-10-13 12:12:08.239236,105.0,1.0,8761.0,3285.0,-12898,0.0
2020-10-13 12:12:08.321444,105.0,1.0,8827.0,3288.0,-12961,0.0
2020-10-13 12:12:08.403503,105.0,1.0,8676.0,3223.0,-13009,0.0
2020-10-13 12:12:08.481606,105.0,1.0,8452.0,3533.0,-12967,0.0
2020-10-13 12:12:08.528736,105.0,1.0,8592.0,3302.0,-12933,0.0
2020-10-13 12:12:08.544091,105.0,1.0,8561.0,3262.0,-13093,0.0
2020-10-13 12:12:08.591215,105.0,1.0,8469.0,3418.0,-12958,0.0
2020-10-13 12:12:08.763171,105.0,1.0,8657.0,3656.0,-13182,0.0
2020-10-13 12:12:08.875227,105.0,1.0,8371.0,3370.0,-13018,0.0
2020-10-13 12:12:08.922158,105.0,1.0,8490.0,3412.0,-13224,0.0
2020-10-13 12:12:09.031376,105.0,1.0,8470.0,3297.0,-13023,0.0
2020-10-13 12:12:09.093915,105.0,1.0,8417.0,3478.0,-13061,0.0
2020-10-13 12:12:09.156117,105.0,1.0,8583.0,3538.0,-12782,0.0
2020-10-13 12:12:09.218928,105.0,1.0,8367.0,3383.0,-13017,0.0
2020-10-13 12:12:09.249810,105.0,1.0,8403.0,3193.0,-13086,0.0
2020-10-13 12:12:09.327920,105.0,1.0,9009.0,3284.0,-12829,0.0
2020-10-13 12:12:09.390434,105.0,1.0,8462.0,3720.0,-13078,0.0
