time,x,y,z
312.82673300000005,-1072.0,610.0,3920.0
312.936004,-1008.0,482.0,3904.0
313.092195,-960.0,626.0,3952.0
313.23253300000005,-1024.0,562.0,4032.0
313.32653300000004,-1104.0,578.0,3936.0
313.467056,-1056.0,642.0,4064.0
313.57619800000003,-1072.0,498.0,3936.0
313.592085,-1024.0,610.0,4128.0
313.62314000000003,-960.0,594.0,4000.0
313.873353,-1072.0,466.0,3984.0
313.919872,-1040.0,642.0,3984.0
313.982665,-1040.0,546.0,3872.0
314.091984,-1024.0,498.0,3872.0
314.091984,-1056.0,594.0,4000.0
314.12295500000005,-1120.0,610.0,4016.0
314.31065900000004,-1056.0,466.0,4000.0
314.357271,-1008.0,562.0,4016.0
314.404448,-912.0,594.0,4112.0
314.623512,-1024.0,610.0,4080.0
314.732587,-1056.0,530.0,4016.0
314.857889,-928.0,530.0,3968.0
314.873179,-992.0,658.0,4032.0
315.060946,-1056.0,562.0,4048.0
315.17030800000003,-1072.0,626.0,4064.0
315.40461600000003,-912.0,706.0,4032.0
315.482679,-1168.0,610.0,4032.0
315.576411,-1008.0,514.0,4016.0
315.68548400000003,-992.0,594.0,4000.0
315.77921000000003,-992.0,530.0,3968.0
315.90450400000003,-1008.0,626.0,4112.0
316.10755500000005,-976.0,594.0,3968.0
316.20108000000005,-1072.0,546.0,3968.0
316.216857,-1104.0,546.0,3984.0
316.26371700000004,-1072.0,562.0,4016.0
316.435307,-1040.0,594.0,4032.0
316.482452,-1056.0,546.0,3840.0
316.56056,-1072.0,610.0,4000.0
316.719901,-944.0,610.0,3984.0
316.751481,-1040.0,482.0,3952.0
316.767067,-912.0,450.0,3952.0
316.829292,-1072.0,530.0,4016.0
316.87615500000004,-912.0,514.0,4128.0
316.96988300000004,-1056.0,626.0,4016.0
317.017081,-1072.0,546.0,4032.0
317.07923800000003,-1040.0,578.0,4016.0
317.12642500000004,-1008.0,530.0,4048.0
317.17296200000004,-1056.0,578.0,4048.0
317.226936,-1072.0,530.0,4016.0
317.317384,-1040.0,530.0,4160.0
317.332672,-1872.0,978.0,3296.0
317.43068400000004,-2288.0,578.0,3408.0
317.63281900000004,-1504.0,626.0,4576.0
317.762695,-1360.0,482.0,3584.0
317.825188,-1376.0,738.0,4000.0
317.91936100000004,-1376.0,1010.0,4096.0
317.98145,-1776.0,786.0,3520.0
318.059823,-1296.0,786.0,4192.0
318.075168,-1424.0,706.0,3888.0
318.27849000000003,-1664.0,818.0,3296.0
318.403409,-1632.0,914.0,3600.0
318.606289,-1472.0,882.0,3584.0
318.669053,-1088.0,578.0,3680.0
318.85655,-1616.0,706.0,4000.0
318.918678,-1904.0,1730.0,3616.0
318.997088,-1648.0,770.0,3728.0
319.137673,-1664.0,946.0,3936.0
319.23133900000005,-1248.0,818.0,3856.0
319.37201000000005,-1072.0,802.0,3760.0
319.465866,-1296.0,1010.0,3776.0
319.621999,-1152.0,850.0,3984.0
319.715728,-960.0,1074.0,4304.0
319.809526,-944.0,818.0,3840.0
319.918813,-944.0,930.0,3920.0
320.028092,-736.0,674.0,4192.0
320.106214,-848.0,914.0,3856.0
320.21556400000003,-496.0,834.0,3904.0
320.26215,-1056.0,1042.0,3664.0
320.278052,-1120.0,978.0,3872.0
320.55919,-608.0,562.0,4160.0
320.746415,-1248.0,834.0,3920.0
320.80890500000004,-1616.0,946.0,3792.0
320.871347,-1264.0,898.0,3776.0
321.081927,-1392.0,802.0,3952.0
321.191522,-1504.0,882.0,3648.0
321.316519,-1520.0,978.0,3728.0
321.378986,-1328.0,946.0,3856.0
321.410234,-1488.0,834.0,3696.0
321.53526600000004,-1280.0,738.0,3888.0
321.613308,-1408.0,946.0,3552.0
321.660338,-1424.0,866.0,3712.0
321.72235900000004,-1440.0,898.0,3888.0
321.816462,-1472.0,962.0,3840.0
321.941442,-1488.0,898.0,3680.0
322.00396600000005,-1344.0,866.0,3664.0
322.066302,-1216.0,818.0,3920.0
322.12856600000003,-1264.0,818.0,3808.0
322.347523,-1248.0,834.0,3696.0
322.61704000000003,-1120.0,866.0,3936.0
322.66391000000004,-1264.0,930.0,3856.0
322.710794,-1008.0,658.0,4016.0
322.74203800000004,-1232.0,786.0,3888.0
323.030735,-992.0,1122.0,3632.0
323.12769000000003,-1152.0,1298.0,3904.0
323.22172700000004,-848.0,1762.0,3936.0
323.31548300000003,-832.0,1634.0,3632.0
323.408885,-1024.0,1442.0,3888.0
323.51828,-928.0,1586.0,3952.0
323.612001,-896.0,1522.0,3936.0
323.72132600000003,-1360.0,466.0,3840.0
323.83070000000004,-1728.0,546.0,3888.0
323.924775,-1664.0,706.0,3936.0
324.094039,-1648.0,482.0,3968.0
324.237121,-1296.0,898.0,3888.0
324.37777500000004,-1104.0,578.0,4048.0
324.487137,-1008.0,706.0,3952.0
324.58051900000004,-1344.0,898.0,3936.0
324.68987300000003,-1536.0,994.0,3856.0
324.73670500000003,-1328.0,818.0,3920.0
324.814843,-1200.0,818.0,3808.0
324.877322,-1248.0,674.0,3968.0
324.97105200000004,-1168.0,786.0,3824.0
325.03380500000003,-1296.0,802.0,3904.0
325.080686,-1184.0,786.0,3936.0
325.22132600000003,-1168.0,786.0,3952.0
325.26808600000004,-1088.0,882.0,3792.0
325.36190700000003,-1216.0,834.0,3888.0
325.43996300000003,-1280.0,706.0,3888.0
325.486559,-1216.0,802.0,3744.0
325.580285,-1264.0,754.0,3984.0
325.67428,-1264.0,850.0,4048.0
325.720879,-1392.0,370.0,3968.0
325.830191,-800.0,626.0,4032.0
325.861787,-80.0,466.0,4080.0
326.314658,-608.0,626.0,4096.0
326.36131700000004,-432.0,498.0,4384.0
326.580056,-368.0,370.0,4064.0
326.62688,-208.0,226.0,4096.0
326.658153,-208.0,722.0,4160.0
326.658153,80.0,466.0,4128.0
326.70534000000004,-32.0,482.0,3968.0
326.76751,192.0,786.0,4048.0
326.877046,-576.0,978.0,3696.0
326.970843,128.0,1394.0,4416.0
327.01778,608.0,1394.0,3824.0
327.111621,16.0,930.0,3488.0
327.17367,112.0,1234.0,3696.0
327.252318,304.0,1666.0,4832.0
327.314434,48.0,1154.0,3968.0
327.361241,48.0,1138.0,3984.0
327.392337,48.0,1122.0,4144.0
327.50199200000003,112.0,1186.0,4144.0
327.579811,0.0,978.0,4032.0
327.626678,64.0,994.0,3712.0
327.673541,224.0,1218.0,4448.0
327.705101,128.0,1250.0,4000.0
327.861223,128.0,1218.0,4336.0
327.970348,-64.0,1170.0,3520.0
328.173701,368.0,978.0,3856.0
328.314461,256.0,1554.0,4432.0
328.48607300000003,0.0,1490.0,4256.0
328.54857200000004,448.0,1090.0,3824.0
328.611193,32.0,1090.0,4000.0
328.76741100000004,96.0,994.0,3808.0
328.892288,688.0,882.0,3984.0
329.00928700000003,336.0,754.0,3744.0
329.118967,-304.0,1282.0,3808.0
329.243654,-112.0,1490.0,4304.0
329.400171,-32.0,1458.0,4496.0
329.477973,128.0,1330.0,3456.0
329.493576,-160.0,1250.0,3584.0
329.525119,80.0,1394.0,3568.0
329.57555,-128.0,1186.0,3680.0
329.841423,-352.0,1378.0,3888.0
330.012991,16.0,1378.0,4224.0
330.09137300000003,-32.0,1858.0,4656.0
330.16920500000003,-272.0,1410.0,4288.0
330.185092,32.0,1394.0,3616.0
330.435023,496.0,162.0,4256.0
330.571995,-1696.0,450.0,4240.0
330.665619,-656.0,946.0,3904.0
330.71256600000004,-1568.0,738.0,3728.0
330.759118,-1168.0,722.0,3888.0
330.96245300000004,-1120.0,754.0,3936.0
331.071857,-1024.0,674.0,3872.0
331.16526200000004,-1008.0,802.0,3920.0
331.227748,-608.0,882.0,4240.0
331.305851,-880.0,642.0,4528.0
331.368671,-1328.0,802.0,3744.0
331.415207,-1104.0,1138.0,3792.0
331.52919,-1408.0,866.0,3088.0
331.638573,-1856.0,962.0,3840.0
331.70105700000005,-1712.0,1138.0,3824.0
331.82743400000004,-1664.0,930.0,3792.0
331.905576,-2064.0,994.0,3664.0
332.03089300000005,-1728.0,834.0,3440.0
332.124274,-1616.0,1458.0,3808.0
332.280751,-1056.0,1410.0,4032.0
332.421336,-1344.0,706.0,4096.0
332.499482,-1584.0,962.0,6896.0
332.561638,-960.0,882.0,3728.0
332.577563,-1296.0,1218.0,3824.0
332.72305,-1312.0,978.0,3728.0
332.898958,-1232.0,1042.0,3936.0
333.008015,-1136.0,1026.0,3584.0
333.10205,-1008.0,946.0,3824.0
333.21148600000004,-1104.0,1042.0,4000.0
333.336323,-1376.0,738.0,4096.0
333.43004,-1248.0,866.0,3888.0
333.508153,-1344.0,802.0,3584.0
333.554724,-1568.0,786.0,3856.0
333.66411300000004,-1168.0,690.0,3968.0
333.710937,-1200.0,850.0,3888.0
333.835913,-1280.0,850.0,3792.0
333.851529,-1232.0,802.0,4000.0
333.86715000000004,-1168.0,738.0,3968.0
334.023361,-1264.0,706.0,4080.0
334.117091,-1344.0,466.0,4064.0
334.148653,-1760.0,1058.0,3776.0
334.267786,-1488.0,850.0,4160.0
334.361466,-1360.0,1538.0,3808.0
334.48618400000004,-1072.0,1426.0,4336.0
334.56433000000004,-1264.0,1330.0,3728.0
334.666528,-2416.0,946.0,3760.0
334.728653,-1600.0,1954.0,3088.0
334.791429,-2304.0,1362.0,3024.0
334.86955600000005,-2048.0,482.0,2384.0
334.979107,-1776.0,866.0,3376.0
335.041915,-1376.0,1314.0,3744.0
335.063985,-1072.0,770.0,3536.0
335.17338700000005,-944.0,994.0,3872.0
335.267351,-1760.0,946.0,3664.0
335.454744,-2880.0,1826.0,2896.0
335.54856800000005,-1392.0,1874.0,3264.0
335.57979900000004,-704.0,1506.0,4480.0
335.673621,-960.0,1554.0,4656.0
335.845372,-3120.0,962.0,4272.0
335.939094,-2096.0,2114.0,5552.0
336.048493,-1712.0,1698.0,5664.0
336.157848,-2944.0,1538.0,2448.0
336.251548,-3072.0,1618.0,2432.0
336.31390300000004,-2784.0,514.0,1712.0
336.37649600000003,-1600.0,1714.0,3792.0
336.51680700000003,-1936.0,1634.0,3184.0
336.81360800000004,-1520.0,1554.0,4080.0
336.87610700000005,-1904.0,1122.0,3728.0
337.07914800000003,-2128.0,802.0,3168.0
337.20447900000005,-2096.0,1218.0,2928.0
337.28224600000004,-2400.0,1234.0,3264.0
337.32968900000003,-2096.0,770.0,3168.0
337.470023,-1936.0,1234.0,3376.0
337.51682300000004,-2032.0,1026.0,3568.0
337.735544,-880.0,450.0,4192.0
337.89148400000005,-1648.0,594.0,3568.0
337.969878,-1056.0,1170.0,3632.0
338.032036,-1712.0,850.0,3824.0
338.079271,-1952.0,1506.0,3072.0
338.219866,-2128.0,1490.0,3408.0
338.31363600000003,-1312.0,370.0,4080.0
338.32922,-944.0,1250.0,3856.0
338.454127,-768.0,754.0,4256.0
338.532188,-1008.0,450.0,4320.0
338.672517,-1360.0,1058.0,3616.0
338.73528500000003,-1040.0,1346.0,3840.0
338.78186200000005,-1280.0,882.0,3936.0
338.960511,-1808.0,770.0,3136.0
339.01209700000004,-1552.0,946.0,3744.0
339.075623,-1472.0,1218.0,4016.0
339.138411,-1472.0,1538.0,4080.0
339.24783,-1264.0,2034.0,3792.0
339.310264,-1568.0,1794.0,3456.0
339.35686100000004,-1904.0,658.0,3632.0
339.422776,-1408.0,850.0,4096.0
339.490561,-1456.0,1762.0,4208.0
339.506479,-976.0,1170.0,4064.0
339.553374,-1376.0,1122.0,3712.0
339.631527,-960.0,1426.0,4048.0
339.771793,-960.0,1442.0,3440.0
339.78753,-448.0,1698.0,4128.0
339.88141,-752.0,1730.0,3856.0
339.91276200000004,-368.0,1570.0,3904.0
339.95934300000005,-480.0,1650.0,3728.0
340.021931,-656.0,1634.0,3856.0
340.177944,-432.0,1586.0,3968.0
340.22514800000005,-544.0,1522.0,3856.0
340.318535,-560.0,1506.0,3504.0
340.38102000000003,-608.0,1538.0,3872.0
340.49787000000003,-960.0,1314.0,2928.0
340.549031,-800.0,1810.0,3856.0
340.611845,-848.0,1554.0,4368.0
340.68966700000004,-1216.0,962.0,3840.0
340.846132,-976.0,1538.0,3872.0
340.87739000000005,-1760.0,1538.0,3776.0
340.908365,-1712.0,1730.0,3296.0
340.97085300000003,-2048.0,1730.0,3584.0
341.03364600000003,-1680.0,1410.0,2784.0
341.158682,-2048.0,1778.0,3168.0
341.220794,-2096.0,2322.0,3808.0
341.236684,-2224.0,1890.0,3488.0
341.29913000000005,-2352.0,1794.0,3872.0
341.36163100000005,-2096.0,1538.0,2640.0
341.40821900000003,-2288.0,1218.0,3104.0
341.564528,-2240.0,1698.0,2160.0
341.611526,-2304.0,1714.0,2416.0
341.736305,-2096.0,1906.0,3376.0
341.90841,-400.0,1666.0,4160.0
342.017784,-320.0,962.0,4416.0
342.064342,-224.0,1554.0,4016.0
342.126821,-432.0,1618.0,4256.0
342.220891,-320.0,1010.0,3744.0
342.23614100000003,-1168.0,1506.0,3104.0
342.37696700000004,-1968.0,1282.0,3584.0
342.43953500000003,-1728.0,1250.0,3504.0
342.51759300000003,-1680.0,1138.0,3520.0
342.659245,-1808.0,1026.0,3376.0
342.752901,-976.0,1970.0,4224.0
342.800024,-128.0,1810.0,4320.0
342.92496900000003,-448.0,2002.0,3840.0
343.003144,-352.0,1730.0,4288.0
343.08094600000004,-1136.0,754.0,3472.0
343.159439,-1024.0,1794.0,3520.0
343.269896,-880.0,1442.0,3648.0
343.379477,-1472.0,1874.0,3888.0
343.442039,-1936.0,1938.0,3376.0
343.473292,-2096.0,1346.0,3024.0
343.488645,-2192.0,1874.0,3440.0
343.58236200000005,-2256.0,1778.0,3312.0
343.723292,-2512.0,1602.0,3504.0
343.754474,-2096.0,2034.0,3040.0
343.78571800000003,-2256.0,1618.0,3248.0
343.879187,-1904.0,1346.0,2992.0
343.91061,-1936.0,1618.0,3776.0
343.95728,-2032.0,1634.0,3920.0
344.035386,-1952.0,1538.0,3536.0
344.16073,-1168.0,1170.0,3456.0
344.175941,-1168.0,1218.0,3600.0
344.25437100000005,-1200.0,1778.0,4464.0
344.30120600000004,-944.0,1266.0,4080.0
344.34783000000004,-944.0,1074.0,3872.0
344.535522,-832.0,1426.0,3648.0
344.61363500000004,-832.0,1490.0,3920.0
344.769917,-640.0,1186.0,3616.0
344.87926300000004,-1040.0,1202.0,3664.0
344.95731700000005,-1040.0,866.0,3872.0
345.003918,-1136.0,818.0,3968.0
345.01979800000004,-1072.0,1122.0,3968.0
345.191772,-1296.0,1106.0,3808.0
345.254074,-1056.0,1010.0,3776.0
345.30095700000004,-1232.0,1186.0,3904.0
345.44153300000005,-1248.0,1042.0,3968.0
345.519746,-1264.0,1122.0,3744.0
345.582195,-1376.0,1090.0,3888.0
345.628762,-1232.0,1090.0,3904.0
345.72249100000005,-1328.0,994.0,3776.0
345.929278,-1744.0,1314.0,3488.0
346.16359300000005,-1168.0,1618.0,3632.0
346.210412,-1056.0,1506.0,3648.0
346.35103200000003,-1056.0,1474.0,3616.0
346.41685700000005,-1696.0,1458.0,3616.0
346.479415,-1776.0,1602.0,3600.0
346.63537,-1472.0,1538.0,3568.0
346.767396,-1536.0,866.0,3776.0
346.83015900000004,-1616.0,994.0,3680.0
346.989836,-1440.0,818.0,3824.0
347.02087900000004,-1344.0,1074.0,3840.0
347.06800400000003,-1376.0,786.0,3856.0
347.161755,-1328.0,930.0,3888.0
347.27078400000005,-1296.0,930.0,3840.0
347.38052600000003,-1376.0,914.0,3856.0
347.505218,-1344.0,850.0,3792.0
347.554884,-1376.0,850.0,3904.0
347.647213,-1392.0,930.0,3872.0
347.72531100000003,-1520.0,1090.0,3520.0
347.86563900000004,-1616.0,1138.0,4016.0
347.959554,-1696.0,1010.0,3600.0
348.06871900000004,-1536.0,946.0,3536.0
348.16244600000005,-1696.0,946.0,3856.0
348.225336,-1648.0,866.0,3792.0
348.287691,-1328.0,930.0,3584.0
348.459584,-1392.0,930.0,4032.0
348.51273100000003,-1488.0,850.0,3904.0
348.591156,-1600.0,882.0,3968.0
348.718593,-1264.0,754.0,3824.0
348.879115,-1424.0,946.0,3408.0
348.92845900000003,-1808.0,850.0,3648.0
349.11593200000004,-1520.0,1010.0,3680.0
349.178438,-1632.0,1138.0,3808.0
349.256573,-1104.0,1202.0,4128.0
349.303123,-1696.0,770.0,3968.0
349.334361,-1152.0,1090.0,3840.0
349.475281,-1392.0,882.0,3616.0
349.50651700000003,-1664.0,1122.0,3872.0
349.568644,-1136.0,706.0,3824.0
349.615546,-1936.0,1010.0,3712.0
349.78742900000003,-1328.0,786.0,3792.0
349.83450400000004,-1280.0,898.0,3888.0
349.88111200000003,-1328.0,914.0,3888.0
350.13104500000003,-1376.0,770.0,3904.0
350.318671,-1408.0,658.0,3904.0
350.38095400000003,-1376.0,786.0,3920.0
350.428128,-1344.0,786.0,3856.0
350.474717,-1376.0,786.0,3920.0
350.646836,-1232.0,802.0,3792.0
350.724667,-1504.0,866.0,4016.0
350.787147,-1376.0,978.0,3984.0
350.81839,-1280.0,850.0,3936.0
351.03705,-1216.0,866.0,3936.0
351.06860900000004,-1568.0,1010.0,3952.0
351.13081500000004,-1936.0,1106.0,3440.0
351.256031,-2160.0,1042.0,3312.0
351.318551,-2048.0,1634.0,3344.0
351.34978900000004,-1584.0,898.0,3664.0
351.41233200000005,-1920.0,1234.0,3680.0
351.47456600000004,-1760.0,1074.0,3616.0
351.53692900000004,-1600.0,1026.0,3664.0
351.568211,-1520.0,898.0,3616.0
351.709048,-1584.0,946.0,3616.0
351.88097200000004,-1568.0,882.0,3792.0
351.97436500000003,-1632.0,978.0,3680.0
352.021211,-1680.0,930.0,3712.0
352.130933,-1648.0,834.0,3696.0
352.146479,-1648.0,962.0,3712.0
352.239892,-1648.0,866.0,3744.0
352.255875,-1616.0,802.0,3680.0
352.324929,-1632.0,866.0,3648.0
352.368382,-1616.0,770.0,3696.0
352.58565600000003,-1664.0,930.0,3728.0
352.804596,-1680.0,482.0,3536.0
352.86705500000005,-1824.0,882.0,3984.0
352.91366800000003,-2048.0,1122.0,3568.0
352.92928900000004,-2048.0,514.0,3296.0
352.992161,-1760.0,882.0,3808.0
353.116846,-1440.0,914.0,3840.0
353.163648,-1568.0,866.0,3856.0
353.22623100000004,-1408.0,754.0,3808.0
353.273252,-1680.0,850.0,3808.0
353.33549000000005,-1584.0,690.0,3744.0
353.39820000000003,-1408.0,738.0,3840.0
353.429299,-1568.0,722.0,3856.0
353.569807,-1520.0,786.0,3792.0
353.632287,-1664.0,722.0,3504.0
353.695108,-1648.0,802.0,3648.0
353.788764,-1552.0,834.0,3840.0
353.820011,-1568.0,946.0,3680.0
353.851244,-1504.0,1538.0,3744.0
353.913471,-1424.0,1314.0,3472.0
354.023025,-1728.0,1202.0,3456.0
354.10089100000005,-1536.0,1634.0,3696.0
354.16341700000004,-1136.0,706.0,4080.0
354.210731,-944.0,1522.0,3248.0
354.241869,-336.0,1266.0,3616.0
354.41365,-624.0,1858.0,3616.0
354.47580500000004,-208.0,1602.0,3824.0
354.53833000000003,-608.0,1522.0,3968.0
354.710119,-496.0,1362.0,3872.0
354.726063,-416.0,1522.0,3856.0
354.80410700000004,-528.0,1426.0,3376.0
354.881992,-368.0,1602.0,3744.0
355.02286100000003,-560.0,1538.0,3952.0
355.116576,208.0,402.0,3344.0
355.17906500000004,80.0,994.0,4176.0
355.272713,-16.0,1026.0,4432.0
355.319743,176.0,1490.0,4384.0
355.41312600000003,-208.0,818.0,3936.0
355.47560500000003,-64.0,674.0,3968.0
355.710213,-224.0,418.0,4160.0
355.725838,-1056.0,706.0,4144.0
355.91335200000003,-1568.0,1362.0,3440.0
356.007047,-1616.0,578.0,4256.0
356.05390800000004,-1456.0,754.0,3920.0
356.06921700000004,-1840.0,418.0,3984.0
356.22543,-1792.0,370.0,4032.0
356.241325,-1120.0,738.0,3616.0
356.303535,-1296.0,690.0,3952.0
356.36626700000005,-1456.0,562.0,3808.0
356.55735000000004,-1376.0,834.0,3920.0
356.588628,-1568.0,690.0,3872.0
356.62007400000005,-1616.0,674.0,3840.0
356.80732800000004,-1584.0,754.0,3808.0
356.916673,-1632.0,786.0,3776.0
357.02635000000004,-1536.0,786.0,3856.0
357.213483,-1552.0,690.0,3712.0
357.291833,-1552.0,562.0,3856.0
357.574313,-1456.0,-46.0,2272.0
357.68682900000005,-2608.0,2.0,3088.0
357.78030900000005,-2928.0,146.0,2736.0
357.87396900000005,-2896.0,370.0,2320.0
358.01489200000003,-2112.0,114.0,2800.0
358.061746,-2192.0,50.0,3792.0
358.15542500000004,-2272.0,-222.0,2896.0
358.21789900000005,-1648.0,-846.0,4128.0
358.280452,-1616.0,-142.0,3536.0
358.50041600000003,-1136.0,370.0,3792.0
358.703869,-1328.0,370.0,4048.0
358.781901,-1136.0,242.0,3744.0
359.031585,-1728.0,306.0,3888.0
359.07845000000003,-2480.0,242.0,3792.0
359.09434100000004,-1904.0,258.0,3648.0
359.297432,-1584.0,402.0,3648.0
359.476214,-1072.0,450.0,3280.0
359.53853300000003,-1664.0,1058.0,4048.0
359.710413,-2160.0,770.0,3792.0
359.772911,-1984.0,914.0,3856.0
359.881997,560.0,434.0,3696.0
359.99167600000004,-1072.0,994.0,3200.0
360.00721000000004,-1824.0,946.0,4976.0
360.272718,-1616.0,930.0,3712.0
360.272718,-2080.0,898.0,3072.0
360.335264,-1808.0,914.0,3968.0
360.526159,-1536.0,786.0,3904.0
360.573237,-1584.0,674.0,3968.0
360.686556,-1200.0,994.0,3840.0
360.87754,-2064.0,850.0,3744.0
360.971242,-1328.0,898.0,3392.0
361.08033400000005,-1056.0,706.0,3312.0
361.15844000000004,-2032.0,2098.0,4080.0
361.18969000000004,-1872.0,1250.0,4288.0
361.40839300000005,-1088.0,1058.0,3872.0
361.5493,-1024.0,1522.0,3728.0
361.62737200000004,-1216.0,722.0,3904.0
361.783564,-1072.0,754.0,3968.0
361.95549,-1136.0,738.0,3952.0
362.064483,-1232.0,786.0,4032.0
362.126932,-1328.0,754.0,3920.0
362.17379600000004,-1232.0,802.0,3888.0
362.267893,-1296.0,866.0,3920.0
362.51777500000003,-1248.0,738.0,3840.0
362.579949,-1360.0,738.0,3920.0
362.78339900000003,-1232.0,754.0,4176.0
362.877181,-1264.0,786.0,3840.0
362.89242,-1168.0,770.0,3904.0
363.01738600000004,-1648.0,818.0,3808.0
363.07986400000004,-1488.0,834.0,3936.0
363.411058,-1536.0,850.0,3760.0
363.52056200000004,-1776.0,466.0,3632.0
363.61408800000004,-2592.0,2418.0,3520.0
363.78596000000005,-560.0,994.0,4304.0
363.89554100000004,-2352.0,-494.0,5712.0
364.020501,1600.0,2738.0,5072.0
364.223726,-1584.0,1218.0,3776.0
364.364116,-976.0,706.0,3760.0
364.582917,-960.0,1026.0,3888.0
364.676638,-1120.0,818.0,3936.0
364.77040400000004,-1152.0,834.0,3776.0
364.87977700000005,-1104.0,818.0,4032.0
365.020371,-1008.0,866.0,4032.0
365.12966500000005,-1056.0,850.0,3856.0
365.2456,-1136.0,850.0,3984.0
365.30837,-1008.0,882.0,4032.0
365.358193,-1088.0,866.0,3920.0
365.457302,-1008.0,834.0,3824.0
365.569922,-1472.0,706.0,3424.0
365.683623,-1328.0,1138.0,3840.0
365.87104300000004,-336.0,1490.0,3952.0
365.917728,-1344.0,1778.0,3552.0
365.964851,1056.0,1378.0,4160.0
366.011461,-1024.0,1474.0,3824.0
366.074274,432.0,1746.0,4048.0
366.19921300000004,1040.0,1106.0,3600.0
366.26140200000003,784.0,642.0,3584.0
366.51167000000004,176.0,498.0,4048.0
366.620649,240.0,706.0,4496.0
366.717871,32.0,1058.0,4304.0
366.79629300000005,1186.0,4480.0,
366.920954,-720.0,690.0,3600.0
367.03037700000004,-1392.0,658.0,3936.0
367.139968,-800.0,770.0,3984.0
367.15531500000003,-1568.0,882.0,3904.0
367.171199,-768.0,1010.0,4896.0
367.233674,-864.0,114.0,3792.0
367.40551500000004,-368.0,2.0,3712.0
367.50172000000003,-368.0,482.0,3712.0
367.53296900000004,-480.0,450.0,4016.0
367.611617,-720.0,1618.0,4032.0
367.73762500000004,-1536.0,242.0,3840.0
367.87853800000005,-1408.0,674.0,3776.0
367.94075100000003,-1456.0,786.0,3808.0
368.00354600000003,-1536.0,754.0,4080.0
368.11257600000005,-1376.0,786.0,3840.0
368.17507500000005,-1488.0,802.0,3728.0
368.31599200000005,-1328.0,914.0,3952.0
368.424972,-1376.0,786.0,3808.0
368.565937,-1392.0,946.0,4144.0
368.67671,-1536.0,850.0,3952.0
368.78600700000004,-192.0,578.0,3040.0
368.86415500000004,-464.0,2034.0,4288.0
368.97350300000005,-1200.0,898.0,3344.0
369.08312800000004,-1664.0,-126.0,2912.0
369.161148,-1264.0,-526.0,3920.0
369.22377,-1360.0,978.0,3840.0
369.270302,-1664.0,1986.0,3568.0
369.301779,-2224.0,1074.0,3616.0
369.348676,-832.0,1634.0,3488.0
369.489007,-448.0,914.0,3600.0
369.582735,-496.0,610.0,4032.0
369.69237000000004,-1088.0,754.0,3408.0
369.80143300000003,-944.0,754.0,4128.0
369.83267600000005,-960.0,754.0,4016.0
369.88603900000004,-1104.0,818.0,3984.0
370.117383,-1088.0,754.0,4000.0
370.21110400000003,-1232.0,642.0,4240.0
370.242293,-1184.0,882.0,4128.0
370.41384700000003,-1024.0,1026.0,3792.0
370.47670500000004,-1024.0,1522.0,3600.0
370.710618,-2736.0,2370.0,3120.0
370.804346,-1472.0,530.0,3424.0
370.913737,-1184.0,-1134.0,3792.0
370.92962400000005,-2048.0,2386.0,5808.0
371.007783,-272.0,1506.0,3936.0
371.17926,-1424.0,1266.0,2992.0
371.242071,-1856.0,1058.0,2384.0
371.33547400000003,-2080.0,226.0,2736.0
371.491688,-1104.0,770.0,3600.0
371.52296900000005,-976.0,1186.0,4464.0
371.67951100000005,-1600.0,1490.0,3952.0
371.71042800000004,-1616.0,1154.0,3936.0
371.77323700000005,-1328.0,1794.0,4160.0
371.81977700000004,-1424.0,1666.0,3696.0
371.944703,-1008.0,1522.0,4080.0
371.991862,-880.0,1538.0,4032.0
372.023122,-1056.0,1458.0,3712.0
372.116908,-1056.0,1394.0,3920.0
372.210304,-1072.0,1730.0,3936.0
372.27303600000005,-992.0,1154.0,3840.0
372.36683300000004,-832.0,434.0,3776.0
372.39804000000004,-1136.0,770.0,4000.0
372.429282,-752.0,706.0,4080.0
372.55426500000004,-1136.0,882.0,3968.0
372.61672000000004,-976.0,498.0,4096.0
372.72609,-1264.0,146.0,3984.0
372.835483,-912.0,786.0,4432.0
372.913612,-1328.0,786.0,3888.0
372.960409,-1104.0,994.0,4032.0
373.06947,-1056.0,834.0,3568.0
373.179161,-1024.0,866.0,4384.0
373.25693700000005,-1056.0,1010.0,4320.0
373.288558,-1424.0,850.0,3824.0
373.35067100000003,-1216.0,898.0,3792.0
373.460255,-1456.0,1010.0,3792.0
373.60060300000004,-1440.0,466.0,3392.0
373.61120500000004,-1280.0,946.0,3952.0
373.72374,-1584.0,642.0,3456.0
373.83267600000005,-1616.0,818.0,3520.0
373.895415,-496.0,450.0,3360.0
373.973268,608.0,1458.0,4496.0
374.16071600000004,-1008.0,882.0,3888.0
374.176559,-1088.0,930.0,3600.0
374.285658,-1536.0,1106.0,4480.0
374.410912,-112.0,2130.0,3536.0
374.535638,-720.0,1282.0,3904.0
374.614121,-1728.0,1458.0,2848.0
374.72330700000003,448.0,482.0,3952.0
374.832447,-96.0,850.0,4528.0
374.879636,-1008.0,1586.0,3952.0
374.973356,-608.0,1906.0,4128.0
375.03578600000003,-864.0,1186.0,3408.0
375.09827900000005,-384.0,1474.0,3520.0
375.113625,-368.0,1506.0,3536.0
375.12934,-416.0,1266.0,3888.0
375.222974,-1616.0,1602.0,3520.0
